company_name,ticker_symbol,company_esg_score,company_esg_score_group,industry
"Itron, Inc.",NAS:ITRI,9.2,Negligible ESG Risk,Technology Hardware
"Jabil, Inc.",NYS:JBL,9.5,Negligible ESG Risk,Technology Hardware
Jenoptik AG,ETR:JEN,9.5,Negligible ESG Risk,Technology Hardware
"Keysight Technologies, Inc.",NYS:KEYS,6.2,Negligible ESG Risk,Technology Hardware
"Kimball Electronics, Inc.",NAS:KE,4.5,Negligible ESG Risk,Technology Hardware
Kitron ASA,OSL:KIT,8.6,Negligible ESG Risk,Technology Hardware
Landis+Gyr Group AG,SWX:LAND,7.3,Negligible ESG Risk,Technology Hardware
Logitech International SA,SWX:LOGN,8.5,Negligible ESG Risk,Technology Hardware
"Methode Electronics, Inc.",NYS:MEI,8.3,Negligible ESG Risk,Technology Hardware
Mycronic AB,OME:MYCR,9.6,Negligible ESG Risk,Technology Hardware
National Instruments Corp.,-,5.9,Negligible ESG Risk,Technology Hardware
Nokia Oyj,HEL:NOKIA,9.2,Negligible ESG Risk,Technology Hardware
Note AB,OME:NOTE,5.6,Negligible ESG Risk,Technology Hardware
"Novanta, Inc.",NAS:NOVT,7.7,Negligible ESG Risk,Technology Hardware
Plexus Corp.,NAS:PLXS,7.2,Negligible ESG Risk,Technology Hardware
Quadient SA,PAR:QDT,6.6,Negligible ESG Risk,Technology Hardware
RS Group Plc,LON:RS1,4.5,Negligible ESG Risk,Technology Hardware
Sanmina Corp.,NAS:SANM,8.6,Negligible ESG Risk,Technology Hardware
"ScanSource, Inc.",NAS:SCSC,8.8,Negligible ESG Risk,Technology Hardware
Seiko Epson Corp.,TKS:6724,9.0,Negligible ESG Risk,Technology Hardware
Sensata Technologies Holding Plc,NYS:ST,9.3,Negligible ESG Risk,Technology Hardware
Spectris Plc,LON:SXS,8.6,Negligible ESG Risk,Technology Hardware
TD SYNNEX Corp.,NYS:SNX,7.8,Negligible ESG Risk,Technology Hardware
"Trimble, Inc.",NAS:TRMB,9.5,Negligible ESG Risk,Technology Hardware
"TTM Technologies, Inc.",NAS:TTMI,7.9,Negligible ESG Risk,Technology Hardware
Universal Display Corp.,NAS:OLED,7.4,Negligible ESG Risk,Technology Hardware
"Universal Scientific Industrial (Shanghai) Co., Ltd.",SHG:601231,9.7,Negligible ESG Risk,Technology Hardware
V.S. Industry Bhd.,KLS:6963,9.0,Negligible ESG Risk,Technology Hardware
Vaisala Oyj,HEL:VAIAS,8.4,Negligible ESG Risk,Technology Hardware
VusionGroup SA,PAR:VU,10.0,Negligible ESG Risk,Technology Hardware
Western Digital Corp.,NAS:WDC,9.3,Negligible ESG Risk,Technology Hardware
WPG Holdings Ltd.,TAI:3702,9.4,Negligible ESG Risk,Technology Hardware
3D Systems Corp.,NYS:DDD,19.5,Low ESG Risk,Technology Hardware
"AAC Technologies Holdings, Inc.",HKG:2018,17.7,Low ESG Risk,Technology Hardware
Accton Technology Corp.,TAI:2345,19.0,Low ESG Risk,Technology Hardware
"Acer, Inc.",TAI:2353,14.3,Low ESG Risk,Technology Hardware
"ADTRAN Holdings, Inc.",NAS:ADTN,18.9,Low ESG Risk,Technology Hardware
Adtran Networks SE,ETR:ADV,11.1,Low ESG Risk,Technology Hardware
Advanced Ceramic X Corp.,ROCO:3152,18.3,Low ESG Risk,Technology Hardware
"Advantech Co., Ltd.",TAI:2395,17.8,Low ESG Risk,Technology Hardware
"Agilysys, Inc.",NAS:AGYS,13.2,Low ESG Risk,Technology Hardware
Ai Holdings Corp.,TKS:3076,15.4,Low ESG Risk,Technology Hardware
"Aiphone Co., Ltd.",TKS:6718,18.7,Low ESG Risk,Technology Hardware
"Alpha Networks, Inc.",TAI:3380,17.0,Low ESG Risk,Technology Hardware
Amano Corp.,TKS:6436,12.9,Low ESG Risk,Technology Hardware
Amphenol Corp.,NYS:APH,19.0,Low ESG Risk,Technology Hardware
"AmTRAN Technology Co., Ltd.",TAI:2489,18.9,Low ESG Risk,Technology Hardware
"Apex International Co., Ltd.",TAI:4927,18.5,Low ESG Risk,Technology Hardware
"Apple, Inc.",NAS:AAPL,16.8,Low ESG Risk,Technology Hardware
"Arista Networks, Inc.",NYS:ANET,13.7,Low ESG Risk,Technology Hardware
ASBISc Enterprises Plc,WAR:ASB,12.3,Low ESG Risk,Technology Hardware
"ASRock, Inc.",TAI:3515,18.9,Low ESG Risk,Technology Hardware
"ASUSTek Computer, Inc.",TAI:2357,15.0,Low ESG Risk,Technology Hardware
AT & S Austria Technologie & Systemtechnik AG,WBO:ATS,16.7,Low ESG Risk,Technology Hardware
AudioCodes Ltd.,NAS:AUDC,19.6,Low ESG Risk,Technology Hardware
AUO Corp.,TAI:2409,15.5,Low ESG Risk,Technology Hardware
"AURAS Technology Co., Ltd.",ROCO:3324,15.3,Low ESG Risk,Technology Hardware
Aurora Corp.,TAI:2373,11.2,Low ESG Risk,Technology Hardware
"Avary Holding (Shenzhen) Co., Ltd.",SHE:002938,18.5,Low ESG Risk,Technology Hardware
"Aviat Networks, Inc.",NAS:AVNW,19.2,Low ESG Risk,Technology Hardware
"Avid Technology, Inc.",-,18.1,Low ESG Risk,Technology Hardware
Azbil Corp.,TKS:6845,10.7,Low ESG Risk,Technology Hardware
Basler AG,ETR:BSL,12.5,Low ESG Risk,Technology Hardware
Beijing Aerospace Shenzhou Intelligent Equipment Technology,SHE:300455,18.7,Low ESG Risk,Technology Hardware
"Bel Fuse, Inc.",NAS:BELFB,18.2,Low ESG Risk,Technology Hardware
"Belden, Inc.",NYS:BDC,18.9,Low ESG Risk,Technology Hardware
Big Technologies Plc,LON:BIG,13.0,Low ESG Risk,Technology Hardware
"Brother Industries, Ltd.",TKS:6448,12.6,Low ESG Risk,Technology Hardware
"Calix, Inc.",NYS:CALX,15.1,Low ESG Risk,Technology Hardware
Cambium Networks Corp.,NAS:CMBM,19.1,Low ESG Risk,Technology Hardware
"Canon, Inc.",TKS:7751,17.2,Low ESG Risk,Technology Hardware
"Catcher Technology Co., Ltd.",TAI:2474,17.8,Low ESG Risk,Technology Hardware
"Chang Wah Electromaterials, Inc.",TAI:8070,12.8,Low ESG Risk,Technology Hardware
"Chicony Electronics Co., Ltd.",TAI:2385,13.1,Low ESG Risk,Technology Hardware
"Chin-Poon Industrial Co., Ltd.",TAI:2355,16.4,Low ESG Risk,Technology Hardware
China Youzan Ltd.,HKG:8083,12.9,Low ESG Risk,Technology Hardware
"Chiyoda Integre Co., Ltd.",TKS:6915,12.7,Low ESG Risk,Technology Hardware
"Chroma Ate, Inc.",TAI:2360,12.9,Low ESG Risk,Technology Hardware
"Chunghwa Precision Test Tech Co., Ltd.",ROCO:6510,19.9,Low ESG Risk,Technology Hardware
Cicor Technologies Ltd.,SWX:CICN,10.6,Low ESG Risk,Technology Hardware
Ciena Corp.,NYS:CIEN,14.5,Low ESG Risk,Technology Hardware
"Cisco Systems, Inc.",NAS:CSCO,12.9,Low ESG Risk,Technology Hardware
"Citizen Watch Co., Ltd.",TKS:7762,11.6,Low ESG Risk,Technology Hardware
"Clearfield, Inc.",NAS:CLFD,19.4,Low ESG Risk,Technology Hardware
Clevo Co.,TAI:2362,18.9,Low ESG Risk,Technology Hardware
"Climb Global Solutions, Inc.",NAS:CLMB,13.1,Low ESG Risk,Technology Hardware
Codan Ltd.,ASX:CDA,10.1,Low ESG Risk,Technology Hardware
Coherent Corp.,NYS:COHR,17.5,Low ESG Risk,Technology Hardware
"CommScope Holding Co., Inc.",NAS:COMM,13.6,Low ESG Risk,Technology Hardware
"Compal Electronics, Inc.",TAI:2324,12.4,Low ESG Risk,Technology Hardware
Concejo AB,OME:CNCJO.B,12.4,Low ESG Risk,Technology Hardware
Coretronic Corp.,ROCO:5371,12.3,Low ESG Risk,Technology Hardware
"Corning, Inc.",NYS:GLW,16.7,Low ESG Risk,Technology Hardware
"Corsair Gaming, Inc.",NAS:CRSR,19.3,Low ESG Risk,Technology Hardware
"CPI Card Group, Inc.",NAS:PMTS,19.4,Low ESG Risk,Technology Hardware
"CyberPower Systems, Inc.",TAI:3617,17.4,Low ESG Risk,Technology Hardware
D-Link Corp.,TAI:2332,11.4,Low ESG Risk,Technology Hardware
"Daiwabo Holdings Co., Ltd.",TKS:3107,11.7,Low ESG Risk,Technology Hardware
"Daktronics, Inc.",NAS:DAKT,17.6,Low ESG Risk,Technology Hardware
Daou Data Corp.,KRX:032190,17.5,Low ESG Risk,Technology Hardware
Darfon Electronics Corp.,TAI:8163,17.2,Low ESG Risk,Technology Hardware
Datatec Ltd.,JSE:DTC,13.3,Low ESG Risk,Technology Hardware
"DBG Technology Co., Ltd.",SHE:300735,13.2,Low ESG Risk,Technology Hardware
"Dell Technologies, Inc.",NYS:DELL,15.7,Low ESG Risk,Technology Hardware
"Delta Electronics, Inc.",TAI:2308,13.3,Low ESG Risk,Technology Hardware
Dexerials Corp.,TKS:4980,17.5,Low ESG Risk,Technology Hardware
Dicker Data Ltd.,ASX:DDR,13.0,Low ESG Risk,Technology Hardware
"Digi International, Inc.",NAS:DGII,17.7,Low ESG Risk,Technology Hardware
Digital China Holdings Ltd.,HKG:861,10.2,Low ESG Risk,Technology Hardware
DONGWON SYSTEMS Corp.,KRX:014820,17.8,Low ESG Risk,Technology Hardware
Doro AB,OME:DORO,13.7,Low ESG Risk,Technology Hardware
"E Ink Holdings, Inc.",ROCO:8069,17.2,Low ESG Risk,Technology Hardware
"Egis Technology, Inc.",ROCO:6462,16.5,Low ESG Risk,Technology Hardware
EIZO Corp.,TKS:6737,15.7,Low ESG Risk,Technology Hardware
"Elecom Co., Ltd.",TKS:6750,17.0,Low ESG Risk,Technology Hardware
Elematec Corp.,TKS:2715,13.5,Low ESG Risk,Technology Hardware
"Elitegroup Computer Systems Co., Ltd.",TAI:2331,19.5,Low ESG Risk,Technology Hardware
EMC Corp.,-,10.2,Low ESG Risk,Technology Hardware
Ependion AB,OME:EPEN,13.6,Low ESG Risk,Technology Hardware
Eroad Ltd.,NZE:ERD,12.9,Low ESG Risk,Technology Hardware
Espec Corp.,TKS:6859,16.3,Low ESG Risk,Technology Hardware
Evertz Technologies Ltd.,TSE:ET,17.9,Low ESG Risk,Technology Hardware
"Evolv Technologies Holdings, Inc.",NAS:EVLV,16.4,Low ESG Risk,Technology Hardware
EVS Broadcast Equipment SA,BRU:EVS,13.5,Low ESG Risk,Technology Hardware
"Extreme Networks, Inc.",NAS:EXTR,17.1,Low ESG Risk,Technology Hardware
"FARO Technologies, Inc.",NAS:FARO,12.3,Low ESG Risk,Technology Hardware
FIH Mobile Ltd.,HKG:2038,11.6,Low ESG Risk,Technology Hardware
"Firich Enterprises Co., Ltd.",ROCO:8076,16.6,Low ESG Risk,Technology Hardware
FIT Hon Teng Ltd.,HKG:6088,18.6,Low ESG Risk,Technology Hardware
"Flytech Technology Co., Ltd.",TAI:6206,11.7,Low ESG Risk,Technology Hardware
Forth Corp. Public Co. Ltd.,BKK:FORTH,18.6,Low ESG Risk,Technology Hardware
"Foxconn Industrial Internet Co., Ltd.",SHG:601138,13.9,Low ESG Risk,Technology Hardware
Cellnex Telecom SA,MCE:CLNX,9.1,Negligible ESG Risk,Telecommunication Services
"BCE, Inc.",TSE:BCE,19.7,Low ESG Risk,Telecommunication Services
BT Group Plc,LON:BT.A,18.1,Low ESG Risk,Telecommunication Services
"Chunghwa Telecom Co., Ltd.",TAI:2412,17.0,Low ESG Risk,Telecommunication Services
CK Hutchison Group Telecom Holdings Ltd.,-,12.6,Low ESG Risk,Telecommunication Services
"Converge Information & Communications Tech Solutions, Inc.",PHS:CNVRG,19.7,Low ESG Risk,Telecommunication Services
Deutsche Telekom AG,ETR:DTE,18.3,Low ESG Risk,Telecommunication Services
Elisa Oyj,HEL:ELISA,15.9,Low ESG Risk,Telecommunication Services
Gamma Communications Plc,LON:GAMA,19.9,Low ESG Risk,Telecommunication Services
Helios Towers Plc,LON:HTWS,16.7,Low ESG Risk,Telecommunication Services
IHS Holding Ltd.,NYS:IHS,18.3,Low ESG Risk,Telecommunication Services
Infrastrutture Wireless Italiane SpA,MIL:INW,18.2,Low ESG Risk,Telecommunication Services
Lorca Telecom BidCo SAU,-,14.9,Low ESG Risk,Telecommunication Services
Magyar Telekom Telecommunications Plc,BUD:MTEL,16.7,Low ESG Risk,Telecommunication Services
NOS SGPS SA,LIS:NOS,13.9,Low ESG Risk,Telecommunication Services
Orange SA,PAR:ORA,20.0,Low ESG Risk,Telecommunication Services
Proximus SA,BRU:PROX,17.6,Low ESG Risk,Telecommunication Services
Rai Way SpA,MIL:RWAY,11.1,Low ESG Risk,Telecommunication Services
Royal KPN NV,AMS:KPN,16.1,Low ESG Risk,Telecommunication Services
Singapore Telecommunications Ltd.,SES:Z74,19.3,Low ESG Risk,Telecommunication Services
SoftBank Corp.,TKS:9434,18.2,Low ESG Risk,Telecommunication Services
Swisscom AG,SWX:SCMN,16.5,Low ESG Risk,Telecommunication Services
"Taiwan Mobile Co., Ltd.",TAI:3045,20.0,Low ESG Risk,Telecommunication Services
TDC Net A/S,FRA:A3K55M,18.4,Low ESG Risk,Telecommunication Services
Tele2 AB,OME:TEL2.B,17.8,Low ESG Risk,Telecommunication Services
Telecom Italia SpA,MIL:TIT,17.1,Low ESG Risk,Telecommunication Services
Telefonica Brasil SA,BSP:VIVT3,14.7,Low ESG Risk,Telecommunication Services
Telefónica Deutschland Holding AG,HAM:O2D,10.5,Low ESG Risk,Telecommunication Services
Telefónica SA,MCE:TEF,15.2,Low ESG Risk,Telecommunication Services
Telekom Austria AG,WBO:TKA,13.5,Low ESG Risk,Telecommunication Services
Telia Co. AB,OME:TELIA,15.6,Low ESG Risk,Telecommunication Services
TELUS Corp.,TSE:T,16.3,Low ESG Risk,Telecommunication Services
The Bell Telephone Company of Canada,-,18.3,Low ESG Risk,Telecommunication Services
TIM SA (Brazil),BSP:TIMS3,15.7,Low ESG Risk,Telecommunication Services
Türk Telekomünikasyon AS,IST:TTKOM.E,19.4,Low ESG Risk,Telecommunication Services
"Verizon Communications, Inc.",NYS:VZ,18.8,Low ESG Risk,Telecommunication Services
Vodacom Group Ltd.,JSE:VOD,13.2,Low ESG Risk,Telecommunication Services
Vodafone Group Plc,LON:VOD,14.4,Low ESG Risk,Telecommunication Services
Windstream Services LLC,-,13.3,Low ESG Risk,Telecommunication Services
WOM SA,-,18.4,Low ESG Risk,Telecommunication Services
Aquafil SpA,MIL:ECNL,9.8,Negligible ESG Risk,Textiles & Apparel
Burberry Group Plc,LON:BRBY,9.1,Negligible ESG Risk,Textiles & Apparel
Coats Group Plc,LON:COA,8.0,Negligible ESG Risk,Textiles & Apparel
"Gildan Activewear, Inc.",TSE:GIL,7.9,Negligible ESG Risk,Textiles & Apparel
Marimekko Oyj,HEL:MEKKO,9.9,Negligible ESG Risk,Textiles & Apparel
Moncler SpA,MIL:MONC,8.4,Negligible ESG Risk,Textiles & Apparel
OVS SpA,MIL:OVS,9.1,Negligible ESG Risk,Textiles & Apparel
Van de Velde NV,BRU:VAN,9.9,Negligible ESG Risk,Textiles & Apparel
361 Degrees International Ltd.,HKG:1361,18.1,Low ESG Risk,Textiles & Apparel
adidas AG,ETR:ADS,13.4,Low ESG Risk,Textiles & Apparel
Aditya Birla Fashion & Retail Ltd.,BOM:535755,13.3,Low ESG Risk,Textiles & Apparel
Aksa Akrilik Kimya Sanayii AS,IST:AKSA.E,11.4,Low ESG Risk,Textiles & Apparel
"Allbirds, Inc.",NAS:BIRD,18.3,Low ESG Risk,Textiles & Apparel
Alok Industries Ltd.,BOM:521070,17.4,Low ESG Risk,Textiles & Apparel
Alpargatas SA,BSP:ALPA4,18.0,Low ESG Risk,Textiles & Apparel
Ambika Cotton Mills Ltd.,BOM:531978,19.4,Low ESG Risk,Textiles & Apparel
Apollo Future Mobility Group Ltd.,HKG:860,19.0,Low ESG Risk,Textiles & Apparel
Arezzo Industria e Comercio SA,BSP:ARZZ3,15.8,Low ESG Risk,Textiles & Apparel
Arvind Ltd.,BOM:500101,17.4,Low ESG Risk,Textiles & Apparel
ASICS Corp.,TKS:7936,18.7,Low ESG Risk,Textiles & Apparel
"BIEM.L.FDLKK Garment Co., Ltd.",SHE:002832,18.8,Low ESG Risk,Textiles & Apparel
Bijou Brigitte modische Accessoires AG,ETR:BIJ,18.8,Low ESG Risk,Textiles & Apparel
Birkenstock Holding Plc,NYS:BIRK,13.5,Low ESG Risk,Textiles & Apparel
Bjorn Borg AB,OME:BORG,10.6,Low ESG Risk,Textiles & Apparel
Breitling SA,-,14.8,Low ESG Risk,Textiles & Apparel
Brunello Cucinelli SpA,MIL:BC,18.4,Low ESG Risk,Textiles & Apparel
Calida Holding AG,SWX:CALN,14.6,Low ESG Risk,Textiles & Apparel
"Canada Goose Holdings, Inc.",TSE:GOOS,16.4,Low ESG Risk,Textiles & Apparel
Capri Holdings Ltd.,NYS:CPRI,16.3,Low ESG Risk,Textiles & Apparel
CCC SA,WAR:CCC,15.4,Low ESG Risk,Textiles & Apparel
China Lilang Ltd.,HKG:1234,16.7,Low ESG Risk,Textiles & Apparel
Chow Tai Fook Jewellery Group Ltd.,HKG:1929,14.6,Low ESG Risk,Textiles & Apparel
Christian Dior SE,PAR:CDI,19.4,Low ESG Risk,Textiles & Apparel
Citychamp Watch & Jewellery Group Ltd.,HKG:256,18.6,Low ESG Risk,Textiles & Apparel
Compagnie Financière Richemont SA,SWX:CFR,12.5,Low ESG Risk,Textiles & Apparel
"Crocs, Inc.",NAS:CROX,15.3,Low ESG Risk,Textiles & Apparel
Crystal International Group Ltd.,HKG:2232,14.9,Low ESG Risk,Textiles & Apparel
Deckers Outdoor Corp.,NYS:DECK,14.2,Low ESG Risk,Textiles & Apparel
Delta Galil Industries Ltd.,TAE:DELG,15.1,Low ESG Risk,Textiles & Apparel
Descente Ltd.,TKS:8114,18.1,Low ESG Risk,Textiles & Apparel
Dr. Martens Plc,LON:DOCS,15.7,Low ESG Risk,Textiles & Apparel
"Eclat Textile Co., Ltd.",TAI:1476,15.1,Low ESG Risk,Textiles & Apparel
"F&F Co., Ltd.",KRX:383220,19.5,Low ESG Risk,Textiles & Apparel
"Feng Tay Enterprises Co., Ltd.",TAI:9910,16.4,Low ESG Risk,Textiles & Apparel
"FIGS, Inc.",NYS:FIGS,14.4,Low ESG Risk,Textiles & Apparel
FILA Holdings Corp.,KRX:081660,15.6,Low ESG Risk,Textiles & Apparel
"Formosa Taffeta Co., Ltd.",TAI:1434,14.6,Low ESG Risk,Textiles & Apparel
"Fossil Group, Inc.",NAS:FOSL,13.5,Low ESG Risk,Textiles & Apparel
Fox-Wizel Ltd.,TAE:FOX,18.3,Low ESG Risk,Textiles & Apparel
"Fujibo Holdings, Inc.",TKS:3104,16.5,Low ESG Risk,Textiles & Apparel
"Fulgent Sun International (Holding) Co., Ltd.",TAI:9802,19.3,Low ESG Risk,Textiles & Apparel
G-III Apparel Group Ltd.,NAS:GIII,16.1,Low ESG Risk,Textiles & Apparel
Geox SpA,MIL:GEO,15.5,Low ESG Risk,Textiles & Apparel
Go Fashion (India) Ltd.,BOM:543401,18.8,Low ESG Risk,Textiles & Apparel
Golden Goose SpA,BER:KN9,11.7,Low ESG Risk,Textiles & Apparel
GOLDWIN INC.,TKS:8111,15.1,Low ESG Risk,Textiles & Apparel
Grendene SA,BSP:GRND3,19.1,Low ESG Risk,Textiles & Apparel
Guararapes Confecções SA,BSP:GUAR3,13.6,Low ESG Risk,Textiles & Apparel
Gunze Ltd.,TKS:3002,15.0,Low ESG Risk,Textiles & Apparel
HANDSOME Corp.,KRX:020000,19.4,Low ESG Risk,Textiles & Apparel
"Hanesbrands, Inc.",NYS:HBI,16.2,Low ESG Risk,Textiles & Apparel
"HANSAE Co., Ltd.",KRX:105630,17.7,Low ESG Risk,Textiles & Apparel
Hermès International SCA,PAR:RMS,10.7,Low ESG Risk,Textiles & Apparel
"Huafon Chemical Co., Ltd.",SHE:002064,18.0,Low ESG Risk,Textiles & Apparel
Huali Industrial Group Co. Ltd.,SHE:300979,19.1,Low ESG Risk,Textiles & Apparel
HUGO BOSS AG,ETR:BOSS,12.4,Low ESG Risk,Textiles & Apparel
Hyosung Advanced Materials Corp.,KRX:298050,14.9,Low ESG Risk,Textiles & Apparel
Hyosung TNC Corp.,KRX:298020,15.4,Low ESG Risk,Textiles & Apparel
Indo Count Industries Ltd.,BOM:521016,18.2,Low ESG Risk,Textiles & Apparel
"Jiangsu Hongdou Industry Co., Ltd.",SHG:600400,18.6,Low ESG Risk,Textiles & Apparel
Jindal Worldwide Ltd.,BOM:531543,18.8,Low ESG Risk,Textiles & Apparel
JNBY Design Ltd.,HKG:3306,14.8,Low ESG Risk,Textiles & Apparel
"JOEONE Co., Ltd.",SHG:601566,19.6,Low ESG Risk,Textiles & Apparel
K.P.R. Mill Ltd.,BOM:532889,14.0,Low ESG Risk,Textiles & Apparel
Kalyan Jewellers India Ltd.,BOM:543278,19.1,Low ESG Risk,Textiles & Apparel
Kering SA,PAR:KER,10.5,Low ESG Risk,Textiles & Apparel
Kewal Kiran Clothing Ltd.,BOM:532732,18.4,Low ESG Risk,Textiles & Apparel
Kitex Garments Ltd.,BOM:521248,16.5,Low ESG Risk,Textiles & Apparel
"Kontoor Brands, Inc.",NYS:KTB,14.6,Low ESG Risk,Textiles & Apparel
Kordsa Teknik Tekstil AS,IST:KORDS.E,11.2,Low ESG Risk,Textiles & Apparel
"Lancy Co., Ltd.",SHE:002612,17.0,Low ESG Risk,Textiles & Apparel
Levi Strauss & Co.,NYS:LEVI,13.4,Low ESG Risk,Textiles & Apparel
Li & Fung Ltd.,-,20.0,Low ESG Risk,Textiles & Apparel
"Li Peng Enterprise Co., Ltd.",TAI:1447,19.4,Low ESG Risk,Textiles & Apparel
LVMH Moët Hennessy Louis Vuitton SE,PAR:MC,13.9,Low ESG Risk,Textiles & Apparel
"Makalot Industrial Co., Ltd.",TAI:1477,11.6,Low ESG Risk,Textiles & Apparel
Mavi Giyim Sanayi ve Ticaret AS,IST:MAVI.E,11.3,Low ESG Risk,Textiles & Apparel
Mirza International Ltd.,BOM:526642,15.8,Low ESG Risk,Textiles & Apparel
Moody Technology Holdings Ltd.,HKG:1400,19.2,Low ESG Risk,Textiles & Apparel
"Movado Group, Inc.",NYS:MOV,12.9,Low ESG Risk,Textiles & Apparel
New Wave Group AB,OME:NEWA.B,19.5,Low ESG Risk,Textiles & Apparel
"NIKE, Inc.",NYS:NKE,18.7,Low ESG Risk,Textiles & Apparel
Nilörngruppen AB,OME:NIL.B,14.1,Low ESG Risk,Textiles & Apparel
On Holding AG,NYS:ONON,19.6,Low ESG Risk,Textiles & Apparel
"Oxford Industries, Inc.",NYS:OXM,16.7,Low ESG Risk,Textiles & Apparel
Pacific Textiles Holdings Ltd.,HKG:1382,19.6,Low ESG Risk,Textiles & Apparel
Pandora AS,CSE:PNDORA,12.6,Low ESG Risk,Textiles & Apparel
Phu Nhuan Jewelry JSC,STC:PNJ,17.5,Low ESG Risk,Textiles & Apparel
Prada SpA,HKG:1913,15.0,Low ESG Risk,Textiles & Apparel
PUMA SE,ETR:PUM,17.7,Low ESG Risk,Textiles & Apparel
PVH Corp.,NYS:PVH,15.6,Low ESG Risk,Textiles & Apparel
Rajesh Exports Ltd.,BOM:531500,18.9,Low ESG Risk,Textiles & Apparel
Ralph Lauren Corp.,NYS:RL,14.0,Low ESG Risk,Textiles & Apparel
Raymond Ltd.,BOM:500330,16.5,Low ESG Risk,Textiles & Apparel
Relaxo Footwears Ltd.,BOM:530517,17.7,Low ESG Risk,Textiles & Apparel
Ruentex Industries Ltd.,TAI:2915,18.7,Low ESG Risk,Textiles & Apparel
Safari Industries (India) Ltd.,BOM:523025,18.5,Low ESG Risk,Textiles & Apparel
Safilo Group SpA,MIL:SFL,15.2,Low ESG Risk,Textiles & Apparel
Nordic Aviation Capital DAC,-,8.9,Negligible ESG Risk,Traders & Distributors
AerCap Holdings NV,NYS:AER,17.8,Low ESG Risk,Traders & Distributors
Air Lease Corp.,NYS:AL,13.4,Low ESG Risk,Traders & Distributors
Alligo AB,OME:ALLIGO.B,14.8,Low ESG Risk,Traders & Distributors
Amadys Belgium NV,-,11.2,Low ESG Risk,Traders & Distributors
Arise Integrated Industrial Platform,-,18.1,Low ESG Risk,Traders & Distributors
Ashtead Group Plc,LON:AHT,15.6,Low ESG Risk,Traders & Distributors
Avolon Holdings Ltd.,-,15.9,Low ESG Risk,Traders & Distributors
Azelis Group NV,BRU:AZE,11.6,Low ESG Risk,Traders & Distributors
Barloworld Ltd.,JSE:BAW,19.2,Low ESG Risk,Traders & Distributors
BayWa AG,ETR:BYW6,15.6,Low ESG Risk,Traders & Distributors
BE Group AB,OME:BEGR,18.8,Low ESG Risk,Traders & Distributors
Bergman & Beving AB,OME:BERG.B,19.7,Low ESG Risk,Traders & Distributors
Bossard Holding AG,SWX:BOSN,16.9,Low ESG Risk,Traders & Distributors
Brenntag SE,ETR:BNR,13.7,Low ESG Risk,Traders & Distributors
Bufab AB,OME:BUFAB,19.8,Low ESG Risk,Traders & Distributors
Bunzl Plc,LON:BNZL,15.7,Low ESG Risk,Traders & Distributors
CDB Aviation Lease Finance DAC,-,15.4,Low ESG Risk,Traders & Distributors
"Core & Main, Inc.",NYS:CNM,19.6,Low ESG Risk,Traders & Distributors
"DNOW, Inc.",NYS:DNOW,18.5,Low ESG Risk,Traders & Distributors
Dubai Aerospace Enterprise (DAE) Ltd.,-,12.3,Low ESG Risk,Traders & Distributors
Ferguson Plc,NYS:FERG,14.0,Low ESG Risk,Traders & Distributors
"Finning International, Inc.",TSE:FTT,13.6,Low ESG Risk,Traders & Distributors
Greatech Technology Bhd.,KLS:0208,19.0,Low ESG Risk,Traders & Distributors
"Herc Holdings, Inc.",NYS:HRI,19.6,Low ESG Risk,Traders & Distributors
IMCD NV,AMS:IMCD,12.6,Low ESG Risk,Traders & Distributors
Kaman Corp.,-,19.2,Low ESG Risk,Traders & Distributors
Klöckner & Co. SE,ETR:KCO,18.2,Low ESG Risk,Traders & Distributors
LOXAM SAS,-,11.2,Low ESG Risk,Traders & Distributors
McGrath RentCorp,NAS:MGRC,18.5,Low ESG Risk,Traders & Distributors
Momentum Group AB,OME:MMGR.B,19.0,Low ESG Risk,Traders & Distributors
MR. D.I.Y. Group (M) Bhd.,KLS:5296,18.6,Low ESG Risk,Traders & Distributors
"MRC Global, Inc.",NYS:MRC,19.1,Low ESG Risk,Traders & Distributors
"MSC Industrial Direct Co., Inc.",NYS:MSM,19.0,Low ESG Risk,Traders & Distributors
"Nagase & Co., Ltd.",TKS:8012,19.1,Low ESG Risk,Traders & Distributors
NCAB Group AB,OME:NCAB,15.8,Low ESG Risk,Traders & Distributors
OEM International AB,OME:OEM.B,19.0,Low ESG Risk,Traders & Distributors
"Reliance, Inc.",NYS:RS,19.2,Low ESG Risk,Traders & Distributors
Rexel SA,PAR:RXL,12.1,Low ESG Risk,Traders & Distributors
"Russel Metals, Inc.",TSE:RUS,19.1,Low ESG Risk,Traders & Distributors
"SiteOne Landscape Supply, Inc.",NYS:SITE,16.6,Low ESG Risk,Traders & Distributors
"SK Networks Co., Ltd.",KRX:001740,16.8,Low ESG Risk,Traders & Distributors
Solar A/S,CSE:SOLAR.B,14.4,Low ESG Risk,Traders & Distributors
"Sunnova Energy International, Inc.",NYS:NOVA,15.3,Low ESG Risk,Traders & Distributors
Thermador Groupe SA,PAR:THEP,17.3,Low ESG Risk,Traders & Distributors
Travis Perkins Plc,LON:TPK,16.2,Low ESG Risk,Traders & Distributors
"United Rentals, Inc.",NYS:URI,15.7,Low ESG Risk,Traders & Distributors
"Univar Solutions, Inc.",-,18.4,Low ESG Risk,Traders & Distributors
